# x_m,y_m,w_tr_right_m,w_tr_left_m
13.2100,8.2300,0.6358,0.6358
13.2000,8.2300,0.6338,0.6338
13.1900,8.2300,0.6318,0.6318
13.1800,8.2300,0.6298,0.6298
13.1700,8.2300,0.6279,0.6279
13.1600,8.2300,0.6259,0.6259
13.1500,8.2300,0.6239,0.6239
13.1400,8.2300,0.6220,0.6220
13.1300,8.2300,0.6200,0.6200
13.1200,8.2300,0.6200,0.6200
13.1100,8.2300,0.6200,0.6200
13.1000,8.2300,0.6200,0.6200
13.0900,8.2300,0.6200,0.6200
13.0800,8.2300,0.6200,0.6200
13.0700,8.2300,0.6200,0.6200
13.0600,8.2300,0.6200,0.6200
13.0500,8.2400,0.6300,0.6300
13.0400,8.2400,0.6300,0.6300
13.0300,8.2400,0.6300,0.6300
13.0200,8.2400,0.6300,0.6300
13.0100,8.2400,0.6300,0.6300
13.0000,8.2400,0.6300,0.6300
12.9900,8.2400,0.6300,0.6300
12.9800,8.2400,0.6300,0.6300
12.9700,8.2400,0.6300,0.6300
12.9600,8.2400,0.6300,0.6300
12.9500,8.2400,0.6300,0.6300
12.9400,8.2400,0.6300,0.6300
12.9300,8.2400,0.6300,0.6300
12.9200,8.2400,0.6300,0.6300
12.9100,8.2400,0.6300,0.6300
12.9000,8.2400,0.6300,0.6300
12.8900,8.2400,0.6300,0.6300
12.8800,8.2400,0.6300,0.6300
12.8700,8.2400,0.6300,0.6300
12.8600,8.2400,0.6300,0.6300
12.8500,8.2400,0.6300,0.6300
12.8400,8.2400,0.6300,0.6300
12.8300,8.2400,0.6300,0.6300
12.8200,8.2400,0.6300,0.6300
12.8100,8.2400,0.6300,0.6300
12.8000,8.2400,0.6300,0.6300
12.7900,8.2400,0.6300,0.6300
12.7800,8.2400,0.6300,0.6300
12.7700,8.2400,0.6300,0.6300
12.7600,8.2400,0.6300,0.6300
12.7500,8.2500,0.6400,0.6400
12.7400,8.2500,0.6400,0.6400
12.7300,8.2500,0.6400,0.6400
12.7200,8.2500,0.6400,0.6400
12.7100,8.2500,0.6400,0.6400
12.7000,8.2500,0.6400,0.6400
12.6900,8.2500,0.6400,0.6400
12.6800,8.2500,0.6400,0.6400
12.6700,8.2500,0.6400,0.6400
12.6600,8.2600,0.6500,0.6500
12.6500,8.2600,0.6500,0.6500
12.6400,8.2600,0.6500,0.6500
12.6300,8.2600,0.6500,0.6500
12.6200,8.2600,0.6500,0.6500
12.6100,8.2600,0.6500,0.6500
12.6000,8.2600,0.6500,0.6500
12.5900,8.2700,0.6600,0.6600
12.5800,8.2700,0.6600,0.6600
12.5700,8.2700,0.6600,0.6600
12.5600,8.2700,0.6600,0.6600
12.5500,8.2700,0.6600,0.6600
12.5400,8.2700,0.6600,0.6600
12.5300,8.2700,0.6600,0.6600
12.5200,8.2700,0.6600,0.6600
12.5100,8.2700,0.6600,0.6600
12.5000,8.2700,0.6600,0.6600
12.4900,8.2700,0.6600,0.6600
12.4800,8.2700,0.6600,0.6600
12.4700,8.2700,0.6600,0.6600
12.4600,8.2700,0.6600,0.6600
12.4500,8.2700,0.6600,0.6600
12.4400,8.2700,0.6600,0.6600
12.4300,8.2700,0.6600,0.6600
12.4200,8.2700,0.6600,0.6600
12.4100,8.2700,0.6600,0.6600
12.4000,8.2700,0.6600,0.6600
12.3900,8.2700,0.6600,0.6600
12.3800,8.2700,0.6600,0.6600
12.3700,8.2700,0.6600,0.6600
12.3600,8.2700,0.6600,0.6600
12.3500,8.2700,0.6600,0.6600
12.3400,8.2700,0.6600,0.6600
12.3300,8.2700,0.6600,0.6600
12.3200,8.2700,0.6600,0.6600
12.3100,8.2700,0.6600,0.6600
12.3000,8.2700,0.6600,0.6600
12.2900,8.2700,0.6600,0.6600
12.2800,8.2700,0.6600,0.6600
12.2700,8.2800,0.6600,0.6600
12.2600,8.2800,0.6600,0.6600
12.2500,8.2800,0.6600,0.6600
12.2400,8.2800,0.6600,0.6600
12.2300,8.2800,0.6600,0.6600
12.2200,8.2800,0.6600,0.6600
12.2100,8.2800,0.6600,0.6600
12.2000,8.2800,0.6600,0.6600
12.1900,8.2800,0.6600,0.6600
12.1800,8.2800,0.6600,0.6600
12.1700,8.2800,0.6600,0.6600
12.1600,8.2800,0.6600,0.6600
12.1500,8.2800,0.6600,0.6600
12.1400,8.2800,0.6600,0.6600
12.1300,8.2800,0.6600,0.6600
12.1200,8.2800,0.6600,0.6600
12.1100,8.2800,0.6600,0.6600
12.1000,8.2800,0.6600,0.6600
12.0900,8.2800,0.6600,0.6600
12.0800,8.2800,0.6600,0.6600
12.0700,8.2800,0.6600,0.6600
12.0600,8.2800,0.6600,0.6600
12.0500,8.2800,0.6600,0.6600
12.0400,8.2800,0.6600,0.6600
12.0300,8.2800,0.6600,0.6600
12.0200,8.2800,0.6600,0.6600
12.0100,8.2800,0.6598,0.6598
12.0000,8.2800,0.6579,0.6579
11.9900,8.2800,0.6559,0.6559
11.9800,8.2800,0.6539,0.6539
11.9700,8.2800,0.6520,0.6520
11.9600,8.2800,0.6500,0.6500
11.9500,8.2800,0.6500,0.6500
11.9400,8.2800,0.6500,0.6500
11.9300,8.2800,0.6500,0.6500
11.9200,8.2800,0.6500,0.6500
11.9100,8.2800,0.6500,0.6500
11.9000,8.2800,0.6500,0.6500
11.8900,8.2800,0.6500,0.6500
11.8800,8.2800,0.6500,0.6500
11.8700,8.2800,0.6500,0.6500
11.8600,8.2800,0.6500,0.6500
11.8500,8.2800,0.6500,0.6500
11.8400,8.2800,0.6500,0.6500
11.8300,8.2800,0.6500,0.6500
11.8200,8.2800,0.6500,0.6500
11.8100,8.2800,0.6500,0.6500
11.8000,8.2800,0.6500,0.6500
11.7900,8.2800,0.6500,0.6500
11.7800,8.2800,0.6500,0.6500
11.7700,8.2800,0.6500,0.6500
11.7600,8.2800,0.6500,0.6500
11.7500,8.2800,0.6500,0.6500
11.7400,8.2800,0.6500,0.6500
11.7300,8.2800,0.6500,0.6500
11.7200,8.2800,0.6500,0.6500
11.7100,8.2800,0.6500,0.6500
11.7000,8.2800,0.6500,0.6500
11.6900,8.2800,0.6500,0.6500
11.6800,8.2800,0.6500,0.6500
11.6700,8.2700,0.6400,0.6400
11.6600,8.2700,0.6400,0.6400
11.6500,8.2700,0.6400,0.6400
11.6400,8.2700,0.6400,0.6400
11.6300,8.2700,0.6400,0.6400
11.6200,8.2700,0.6400,0.6400
11.6100,8.2700,0.6400,0.6400
11.6000,8.2700,0.6400,0.6400
11.5900,8.2700,0.6400,0.6400
11.5800,8.2700,0.6400,0.6400
11.5700,8.2700,0.6400,0.6400
11.5600,8.2700,0.6400,0.6400
11.5500,8.2700,0.6400,0.6400
11.5400,8.2700,0.6400,0.6400
11.5300,8.2700,0.6420,0.6420
11.5200,8.2700,0.6439,0.6439
11.5100,8.2700,0.6459,0.6459
11.5000,8.2700,0.6479,0.6479
11.4900,8.2700,0.6498,0.6498
11.4800,8.2600,0.6400,0.6400
11.4700,8.2600,0.6400,0.6400
11.4600,8.2600,0.6400,0.6400
11.4500,8.2600,0.6400,0.6400
11.4400,8.2600,0.6420,0.6420
11.4300,8.2600,0.6439,0.6439
11.4200,8.2600,0.6459,0.6459
11.4100,8.2600,0.6479,0.6479
11.4000,8.2600,0.6498,0.6498
11.3900,8.2600,0.6518,0.6518
11.3800,8.2600,0.6538,0.6538
11.3700,8.2600,0.6558,0.6558
11.3600,8.2600,0.6577,0.6577
11.3500,8.2600,0.6597,0.6597
11.3400,8.2600,0.6617,0.6617
11.3300,8.2600,0.6636,0.6636
11.3200,8.2600,0.6656,0.6656
11.3100,8.2600,0.6676,0.6676
11.3000,8.2600,0.6695,0.6695
11.2900,8.2600,0.6715,0.6715
11.2800,8.2600,0.6735,0.6735
11.2700,8.2600,0.6754,0.6754
11.2600,8.2600,0.6759,0.6759
11.2500,8.2600,0.6739,0.6739
11.2400,8.2600,0.6720,0.6720
11.2300,8.2500,0.6733,0.6733
11.2200,8.2500,0.6753,0.6753
11.2100,8.2500,0.6773,0.6773
11.2000,8.2500,0.6792,0.6792
11.1900,8.2500,0.6800,0.6800
11.1800,8.2500,0.6800,0.6800
11.1700,8.2500,0.6800,0.6800
11.1600,8.2400,0.6700,0.6700
11.1500,8.2400,0.6700,0.6700
11.1400,8.2400,0.6700,0.6700
11.1300,8.2400,0.6700,0.6700
11.1200,8.2400,0.6700,0.6700
11.1100,8.2400,0.6700,0.6700
11.1000,8.2400,0.6700,0.6700
11.0900,8.2400,0.6700,0.6700
11.0800,8.2400,0.6700,0.6700
11.0700,8.2400,0.6700,0.6700
11.0600,8.2400,0.6700,0.6700
11.0500,8.2400,0.6700,0.6700
11.0400,8.2400,0.6700,0.6700
11.0300,8.2400,0.6700,0.6700
11.0200,8.2400,0.6700,0.6700
11.0100,8.2400,0.6700,0.6700
11.0000,8.2400,0.6700,0.6700
10.9900,8.2400,0.6700,0.6700
10.9800,8.2400,0.6700,0.6700
10.9700,8.2400,0.6700,0.6700
10.9600,8.2400,0.6700,0.6700
10.9500,8.2400,0.6700,0.6700
10.9400,8.2400,0.6700,0.6700
10.9300,8.2400,0.6700,0.6700
10.9200,8.2300,0.6600,0.6600
10.9100,8.2300,0.6600,0.6600
10.9000,8.2300,0.6600,0.6600
10.8900,8.2300,0.6600,0.6600
10.8800,8.2300,0.6600,0.6600
10.8700,8.2300,0.6600,0.6600
10.8600,8.2300,0.6600,0.6600
10.8500,8.2300,0.6600,0.6600
10.8400,8.2300,0.6600,0.6600
10.8300,8.2300,0.6600,0.6600
10.8200,8.2300,0.6600,0.6600
10.8100,8.2300,0.6600,0.6600
10.8000,8.2300,0.6600,0.6600
10.7900,8.2200,0.6500,0.6500
10.7800,8.2200,0.6500,0.6500
10.7700,8.2200,0.6500,0.6500
10.7600,8.2200,0.6500,0.6500
10.7500,8.2200,0.6500,0.6500
10.7400,8.2200,0.6500,0.6500
10.7300,8.2200,0.6500,0.6500
10.7200,8.2100,0.6400,0.6400
10.7100,8.2100,0.6400,0.6400
10.7000,8.2100,0.6400,0.6400
10.6900,8.2100,0.6400,0.6400
10.6800,8.2100,0.6400,0.6400
10.6700,8.2100,0.6400,0.6400
10.6600,8.2100,0.6400,0.6400
10.6500,8.2100,0.6400,0.6400
10.6400,8.2100,0.6400,0.6400
10.6300,8.2100,0.6400,0.6400
10.6200,8.2100,0.6400,0.6400
10.6100,8.2100,0.6400,0.6400
10.6000,8.2100,0.6400,0.6400
10.5900,8.2100,0.6400,0.6400
10.5800,8.2100,0.6400,0.6400
10.5700,8.2100,0.6400,0.6400
10.5600,8.2100,0.6400,0.6400
10.5500,8.2100,0.6400,0.6400
10.5400,8.2100,0.6400,0.6400
10.5300,8.2100,0.6400,0.6400
10.5200,8.2100,0.6400,0.6400
10.5100,8.2100,0.6400,0.6400
10.5000,8.2100,0.6400,0.6400
10.4900,8.2100,0.6400,0.6400
10.4800,8.2100,0.6400,0.6400
10.4700,8.2100,0.6400,0.6400
10.4600,8.2100,0.6400,0.6400
10.4500,8.2100,0.6400,0.6400
10.4400,8.2100,0.6400,0.6400
10.4300,8.2100,0.6400,0.6400
10.4200,8.2100,0.6400,0.6400
10.4100,8.2100,0.6400,0.6400
10.4000,8.2100,0.6400,0.6400
10.3900,8.2100,0.6400,0.6400
10.3800,8.2100,0.6400,0.6400
10.3700,8.2100,0.6400,0.6400
10.3600,8.2100,0.6400,0.6400
10.3500,8.2100,0.6400,0.6400
10.3400,8.2100,0.6400,0.6400
10.3300,8.2100,0.6400,0.6400
10.3200,8.2100,0.6400,0.6400
10.3100,8.2100,0.6400,0.6400
10.3000,8.2100,0.6400,0.6400
10.2900,8.2100,0.6400,0.6400
10.2800,8.2100,0.6400,0.6400
10.2700,8.2100,0.6400,0.6400
10.2600,8.2100,0.6400,0.6400
10.2500,8.2100,0.6400,0.6400
10.2400,8.2100,0.6400,0.6400
10.2300,8.2100,0.6400,0.6400
10.2200,8.2100,0.6400,0.6400
10.2100,8.2100,0.6400,0.6400
10.2000,8.2100,0.6400,0.6400
10.1900,8.2100,0.6400,0.6400
10.1800,8.2100,0.6400,0.6400
10.1700,8.2100,0.6400,0.6400
10.1600,8.2100,0.6400,0.6400
10.1500,8.2100,0.6400,0.6400
10.1400,8.2100,0.6400,0.6400
10.1300,8.2100,0.6400,0.6400
10.1200,8.2100,0.6400,0.6400
10.1100,8.2100,0.6400,0.6400
10.1000,8.2100,0.6400,0.6400
10.0900,8.2100,0.6400,0.6400
10.0800,8.2100,0.6400,0.6400
10.0700,8.2100,0.6400,0.6400
10.0600,8.2100,0.6400,0.6400
10.0500,8.2100,0.6400,0.6400
10.0400,8.2100,0.6400,0.6400
10.0300,8.2100,0.6400,0.6400
10.0200,8.2100,0.6400,0.6400
10.0100,8.2100,0.6400,0.6400
10.0000,8.2100,0.6400,0.6400
9.9900,8.2100,0.6400,0.6400
9.9800,8.2100,0.6400,0.6400
9.9700,8.2100,0.6400,0.6400
9.9600,8.2100,0.6400,0.6400
9.9500,8.2100,0.6400,0.6400
9.9400,8.2100,0.6400,0.6400
9.9300,8.2100,0.6400,0.6400
9.9200,8.2100,0.6400,0.6400
9.9100,8.2100,0.6400,0.6400
9.9000,8.2100,0.6400,0.6400
9.8900,8.2100,0.6400,0.6400
9.8800,8.2100,0.6400,0.6400
9.8700,8.2100,0.6400,0.6400
9.8600,8.2100,0.6400,0.6400
9.8500,8.2100,0.6400,0.6400
9.8400,8.2100,0.6400,0.6400
9.8300,8.2100,0.6400,0.6400
9.8200,8.2100,0.6400,0.6400
9.8100,8.2100,0.6400,0.6400
9.8000,8.2100,0.6400,0.6400
9.7900,8.2100,0.6400,0.6400
9.7800,8.2100,0.6400,0.6400
9.7700,8.2100,0.6400,0.6400
9.7600,8.2100,0.6400,0.6400
9.7500,8.2100,0.6400,0.6400
9.7400,8.2100,0.6400,0.6400
9.7300,8.2100,0.6400,0.6400
9.7200,8.2100,0.6400,0.6400
9.7100,8.2100,0.6400,0.6400
9.7000,8.2100,0.6400,0.6400
9.6900,8.2100,0.6400,0.6400
9.6800,8.2100,0.6400,0.6400
9.6700,8.2100,0.6400,0.6400
9.6600,8.2100,0.6400,0.6400
9.6500,8.2100,0.6400,0.6400
9.6400,8.2100,0.6400,0.6400
9.6300,8.2100,0.6400,0.6400
9.6200,8.2100,0.6400,0.6400
9.6100,8.2000,0.6300,0.6300
9.6000,8.2000,0.6300,0.6300
9.5900,8.2000,0.6300,0.6300
9.5800,8.2000,0.6300,0.6300
9.5700,8.2000,0.6300,0.6300
9.5600,8.2000,0.6300,0.6300
9.5500,8.2000,0.6300,0.6300
9.5400,8.2000,0.6300,0.6300
9.5300,8.2000,0.6300,0.6300
9.5200,8.2000,0.6300,0.6300
9.5100,8.2000,0.6300,0.6300
9.5000,8.2000,0.6300,0.6300
9.4900,8.2000,0.6300,0.6300
9.4800,8.2000,0.6300,0.6300
9.4700,8.2000,0.6300,0.6300
9.4600,8.2000,0.6300,0.6300
9.4500,8.2000,0.6300,0.6300
9.4400,8.2000,0.6300,0.6300
9.4300,8.2000,0.6300,0.6300
9.4200,8.2000,0.6300,0.6300
9.4100,8.2000,0.6300,0.6300
9.4000,8.2000,0.6300,0.6300
9.3900,8.2000,0.6300,0.6300
9.3800,8.2000,0.6300,0.6300
9.3700,8.2000,0.6300,0.6300
9.3600,8.2000,0.6300,0.6300
9.3500,8.2000,0.6300,0.6300
9.3400,8.2000,0.6300,0.6300
9.3300,8.2000,0.6300,0.6300
9.3200,8.2000,0.6300,0.6300
9.3100,8.2000,0.6300,0.6300
9.3000,8.2000,0.6300,0.6300
9.2900,8.2000,0.6300,0.6300
9.2800,8.2000,0.6300,0.6300
9.2700,8.2000,0.6300,0.6300
9.2600,8.2000,0.6300,0.6300
9.2500,8.2000,0.6300,0.6300
9.2400,8.2000,0.6300,0.6300
9.2300,8.2000,0.6300,0.6300
9.2200,8.1900,0.6200,0.6200
9.2100,8.1900,0.6200,0.6200
9.2000,8.1900,0.6200,0.6200
9.1900,8.1900,0.6220,0.6220
9.1800,8.1900,0.6239,0.6239
9.1700,8.1900,0.6259,0.6259
9.1600,8.1900,0.6279,0.6279
9.1500,8.1900,0.6298,0.6298
9.1400,8.1900,0.6300,0.6300
9.1300,8.1900,0.6300,0.6300
9.1200,8.1900,0.6300,0.6300
9.1100,8.1900,0.6300,0.6300
9.1000,8.1900,0.6300,0.6300
9.0900,8.1900,0.6300,0.6300
9.0800,8.1900,0.6300,0.6300
9.0700,8.1900,0.6300,0.6300
9.0600,8.1900,0.6300,0.6300
9.0500,8.1900,0.6300,0.6300
9.0400,8.1900,0.6300,0.6300
9.0300,8.1900,0.6300,0.6300
9.0200,8.1900,0.6300,0.6300
9.0100,8.1900,0.6300,0.6300
9.0000,8.1900,0.6300,0.6300
8.9900,8.1900,0.6300,0.6300
8.9800,8.1900,0.6300,0.6300
8.9700,8.1900,0.6300,0.6300
8.9600,8.1900,0.6300,0.6300
8.9500,8.1900,0.6300,0.6300
8.9400,8.1900,0.6300,0.6300
8.9300,8.1900,0.6300,0.6300
8.9200,8.1900,0.6300,0.6300
8.9100,8.1900,0.6300,0.6300
8.9000,8.1900,0.6300,0.6300
8.8900,8.1900,0.6300,0.6300
8.8800,8.1900,0.6300,0.6300
8.8700,8.1900,0.6300,0.6300
8.8600,8.1900,0.6300,0.6300
8.8500,8.1900,0.6300,0.6300
8.8400,8.1900,0.6300,0.6300
8.8300,8.1900,0.6300,0.6300
8.8200,8.1900,0.6320,0.6320
8.8100,8.1900,0.6339,0.6339
8.8000,8.1900,0.6359,0.6359
8.7900,8.1900,0.6379,0.6379
8.7800,8.1900,0.6398,0.6398
8.7700,8.1900,0.6400,0.6400
8.7600,8.1900,0.6420,0.6420
8.7500,8.1900,0.6439,0.6439
8.7400,8.1900,0.6459,0.6459
8.7300,8.1900,0.6479,0.6479
8.7200,8.1900,0.6498,0.6498
8.7100,8.1900,0.6498,0.6498
8.7000,8.1900,0.6479,0.6479
8.6900,8.1900,0.6459,0.6459
8.6800,8.1900,0.6439,0.6439
8.6700,8.1900,0.6420,0.6420
8.6600,8.1900,0.6400,0.6400
8.6500,8.1900,0.6398,0.6398
8.6400,8.1900,0.6379,0.6379
8.6300,8.1900,0.6359,0.6359
8.6200,8.1900,0.6339,0.6339
8.6100,8.1900,0.6320,0.6320
8.6000,8.1900,0.6300,0.6300
8.5900,8.1900,0.6300,0.6300
8.5800,8.1900,0.6300,0.6300
8.5700,8.1800,0.6400,0.6400
8.5600,8.1800,0.6400,0.6400
8.5500,8.1800,0.6400,0.6400
8.5400,8.1800,0.6400,0.6400
8.5300,8.1800,0.6400,0.6400
8.5200,8.1800,0.6400,0.6400
8.5100,8.1800,0.6400,0.6400
8.5000,8.1800,0.6400,0.6400
8.4900,8.1800,0.6400,0.6400
8.4800,8.1800,0.6400,0.6400
8.4700,8.1800,0.6400,0.6400
8.4600,8.1800,0.6400,0.6400
8.4500,8.1800,0.6400,0.6400
8.4400,8.1800,0.6400,0.6400
8.4300,8.1800,0.6400,0.6400
8.4200,8.1800,0.6400,0.6400
8.4100,8.1800,0.6400,0.6400
8.4000,8.1800,0.6400,0.6400
8.3900,8.1800,0.6400,0.6400
8.3800,8.1800,0.6400,0.6400
8.3700,8.1800,0.6400,0.6400
8.3600,8.1800,0.6400,0.6400
8.3500,8.1800,0.6400,0.6400
8.3400,8.1800,0.6400,0.6400
8.3300,8.1800,0.6400,0.6400
8.3200,8.1800,0.6400,0.6400
8.3100,8.1800,0.6400,0.6400
8.3000,8.1800,0.6400,0.6400
8.2900,8.1800,0.6400,0.6400
8.2800,8.1800,0.6400,0.6400
8.2700,8.1800,0.6398,0.6398
8.2600,8.1800,0.6379,0.6379
8.2500,8.1800,0.6359,0.6359
8.2400,8.1800,0.6339,0.6339
8.2300,8.1800,0.6320,0.6320
8.2200,8.1800,0.6300,0.6300
8.2100,8.1800,0.6300,0.6300
8.2000,8.1800,0.6300,0.6300
8.1900,8.1800,0.6300,0.6300
8.1800,8.1800,0.6300,0.6300
8.1700,8.1800,0.6300,0.6300
8.1600,8.1800,0.6300,0.6300
8.1500,8.1800,0.6300,0.6300
8.1400,8.1800,0.6300,0.6300
8.1300,8.1700,0.6400,0.6400
8.1200,8.1700,0.6400,0.6400
8.1100,8.1700,0.6400,0.6400
8.1000,8.1700,0.6400,0.6400
8.0900,8.1700,0.6400,0.6400
8.0800,8.1700,0.6400,0.6400
8.0700,8.1700,0.6400,0.6400
8.0600,8.1700,0.6400,0.6400
8.0500,8.1700,0.6400,0.6400
8.0400,8.1700,0.6400,0.6400
8.0300,8.1700,0.6400,0.6400
8.0200,8.1700,0.6400,0.6400
8.0100,8.1700,0.6400,0.6400
8.0000,8.1700,0.6400,0.6400
7.9900,8.1700,0.6400,0.6400
7.9800,8.1700,0.6400,0.6400
7.9700,8.1700,0.6400,0.6400
7.9600,8.1700,0.6400,0.6400
7.9500,8.1700,0.6400,0.6400
7.9400,8.1700,0.6400,0.6400
7.9300,8.1700,0.6400,0.6400
7.9200,8.1700,0.6400,0.6400
7.9100,8.1700,0.6400,0.6400
7.9000,8.1700,0.6400,0.6400
7.8900,8.1700,0.6400,0.6400
7.8800,8.1700,0.6400,0.6400
7.8700,8.1700,0.6400,0.6400
7.8600,8.1700,0.6400,0.6400
7.8500,8.1700,0.6400,0.6400
7.8400,8.1700,0.6400,0.6400
7.8300,8.1700,0.6400,0.6400
7.8200,8.1700,0.6400,0.6400
7.8100,8.1700,0.6400,0.6400
7.8000,8.1700,0.6400,0.6400
7.7900,8.1700,0.6400,0.6400
7.7800,8.1700,0.6400,0.6400
7.7700,8.1700,0.6400,0.6400
7.7600,8.1700,0.6400,0.6400
7.7500,8.1700,0.6400,0.6400
7.7400,8.1700,0.6400,0.6400
7.7300,8.1700,0.6400,0.6400
7.7200,8.1700,0.6400,0.6400
7.7100,8.1700,0.6400,0.6400
7.7000,8.1700,0.6400,0.6400
7.6900,8.1700,0.6400,0.6400
7.6800,8.1700,0.6400,0.6400
7.6700,8.1700,0.6400,0.6400
7.6600,8.1700,0.6400,0.6400
7.6500,8.1700,0.6400,0.6400
7.6400,8.1700,0.6400,0.6400
7.6300,8.1700,0.6400,0.6400
7.6200,8.1700,0.6400,0.6400
7.6100,8.1700,0.6400,0.6400
7.6000,8.1700,0.6400,0.6400
7.5900,8.1700,0.6400,0.6400
7.5800,8.1700,0.6400,0.6400
7.5700,8.1700,0.6400,0.6400
7.5600,8.1700,0.6400,0.6400
7.5500,8.1700,0.6400,0.6400
7.5400,8.1700,0.6400,0.6400
7.5300,8.1700,0.6400,0.6400
7.5200,8.1700,0.6400,0.6400
7.5100,8.1700,0.6400,0.6400
7.5000,8.1700,0.6400,0.6400
7.4900,8.1700,0.6400,0.6400
7.4800,8.1700,0.6400,0.6400
7.4700,8.1700,0.6400,0.6400
7.4600,8.1700,0.6400,0.6400
7.4500,8.1700,0.6400,0.6400
7.4400,8.1700,0.6400,0.6400
7.4300,8.1700,0.6400,0.6400
7.4200,8.1700,0.6400,0.6400
7.4100,8.1700,0.6400,0.6400
7.4000,8.1700,0.6400,0.6400
7.3900,8.1700,0.6400,0.6400
7.3800,8.1700,0.6400,0.6400
7.3700,8.1700,0.6400,0.6400
7.3600,8.1700,0.6400,0.6400
7.3500,8.1700,0.6400,0.6400
7.3400,8.1700,0.6400,0.6400
7.3300,8.1700,0.6400,0.6400
7.3200,8.1700,0.6400,0.6400
7.3100,8.1700,0.6400,0.6400
7.3000,8.1700,0.6400,0.6400
7.2900,8.1700,0.6400,0.6400
7.2800,8.1700,0.6400,0.6400
7.2700,8.1700,0.6400,0.6400
7.2600,8.1700,0.6400,0.6400
7.2500,8.1700,0.6400,0.6400
7.2400,8.1700,0.6400,0.6400
7.2300,8.1700,0.6400,0.6400
7.2200,8.1700,0.6400,0.6400
7.2100,8.1700,0.6400,0.6400
7.2000,8.1700,0.6400,0.6400
7.1900,8.1700,0.6400,0.6400
7.1800,8.1700,0.6400,0.6400
7.1700,8.1700,0.6400,0.6400
7.1600,8.1700,0.6400,0.6400
7.1500,8.1700,0.6400,0.6400
7.1400,8.1700,0.6400,0.6400
7.1300,8.1700,0.6400,0.6400
7.1200,8.1700,0.6400,0.6400
7.1100,8.1700,0.6400,0.6400
7.1000,8.1700,0.6400,0.6400
7.0900,8.1700,0.6400,0.6400
7.0800,8.1700,0.6400,0.6400
7.0700,8.1700,0.6400,0.6400
7.0600,8.1700,0.6400,0.6400
7.0500,8.1700,0.6400,0.6400
7.0400,8.1700,0.6400,0.6400
7.0300,8.1700,0.6400,0.6400
7.0200,8.1700,0.6400,0.6400
7.0100,8.1700,0.6400,0.6400
7.0000,8.1700,0.6400,0.6400
6.9900,8.1700,0.6400,0.6400
6.9800,8.1700,0.6400,0.6400
6.9700,8.1700,0.6400,0.6400
6.9600,8.1700,0.6400,0.6400
6.9500,8.1700,0.6400,0.6400
6.9400,8.1700,0.6400,0.6400
6.9300,8.1700,0.6400,0.6400
6.9200,8.1700,0.6400,0.6400
6.9100,8.1700,0.6400,0.6400
6.9000,8.1700,0.6400,0.6400
6.8900,8.1700,0.6400,0.6400
6.8800,8.1700,0.6400,0.6400
6.8700,8.1700,0.6400,0.6400
6.8600,8.1700,0.6400,0.6400
6.8500,8.1700,0.6400,0.6400
6.8400,8.1700,0.6400,0.6400
6.8300,8.1700,0.6400,0.6400
6.8200,8.1700,0.6400,0.6400
6.8100,8.1700,0.6400,0.6400
6.8000,8.1700,0.6400,0.6400
6.7900,8.1700,0.6400,0.6400
6.7800,8.1700,0.6400,0.6400
6.7700,8.1700,0.6400,0.6400
6.7600,8.1700,0.6400,0.6400
6.7500,8.1700,0.6400,0.6400
6.7400,8.1700,0.6400,0.6400
6.7300,8.1700,0.6400,0.6400
6.7200,8.1700,0.6400,0.6400
6.7100,8.1700,0.6400,0.6400
6.7000,8.1700,0.6400,0.6400
6.6900,8.1700,0.6400,0.6400
6.6800,8.1700,0.6400,0.6400
6.6700,8.1700,0.6400,0.6400
6.6600,8.1700,0.6400,0.6400
6.6500,8.1700,0.6400,0.6400
6.6400,8.1700,0.6400,0.6400
6.6300,8.1700,0.6400,0.6400
6.6200,8.1700,0.6400,0.6400
6.6100,8.1700,0.6400,0.6400
6.6000,8.1700,0.6400,0.6400
6.5900,8.1700,0.6400,0.6400
6.5800,8.1700,0.6400,0.6400
6.5700,8.1700,0.6400,0.6400
6.5600,8.1700,0.6400,0.6400
6.5500,8.1700,0.6400,0.6400
6.5400,8.1700,0.6400,0.6400
6.5300,8.1700,0.6400,0.6400
6.5200,8.1700,0.6400,0.6400
6.5100,8.1700,0.6400,0.6400
6.5000,8.1700,0.6400,0.6400
6.4900,8.1700,0.6400,0.6400
6.4800,8.1700,0.6400,0.6400
6.4700,8.1700,0.6400,0.6400
6.4600,8.1700,0.6400,0.6400
6.4500,8.1700,0.6400,0.6400
6.4400,8.1700,0.6400,0.6400
6.4300,8.1700,0.6400,0.6400
6.4200,8.1700,0.6400,0.6400
6.4100,8.1700,0.6400,0.6400
6.4000,8.1700,0.6400,0.6400
6.3900,8.1700,0.6420,0.6420
6.3800,8.1700,0.6439,0.6439
6.3700,8.1700,0.6459,0.6459
6.3600,8.1700,0.6479,0.6479
6.3500,8.1700,0.6498,0.6498
6.3400,8.1700,0.6500,0.6500
6.3300,8.1700,0.6500,0.6500
6.3200,8.1700,0.6500,0.6500
6.3100,8.1700,0.6500,0.6500
6.3000,8.1700,0.6500,0.6500
6.2900,8.1700,0.6500,0.6500
6.2800,8.1700,0.6500,0.6500
6.2700,8.1700,0.6500,0.6500
6.2600,8.1700,0.6500,0.6500
6.2500,8.1700,0.6500,0.6500
6.2400,8.1700,0.6500,0.6500
