# x_m,y_m,w_tr_right_m,w_tr_left_m
16.4000,6.6800,0.6891,0.6891
16.4100,6.6800,0.6910,0.6910
16.4200,6.6800,0.6891,0.6891
16.4300,6.6700,0.6891,0.6891
16.4400,6.6600,0.6810,0.6810
16.4500,6.6600,0.6871,0.6871
16.4600,6.6500,0.6791,0.6791
16.4700,6.6400,0.6731,0.6731
16.4800,6.6400,0.6791,0.6791
16.4900,6.6300,0.6772,0.6772
16.5000,6.6300,0.6810,0.6810
16.5100,6.6200,0.6791,0.6791
16.5200,6.6200,0.6810,0.6810
16.5300,6.6100,0.6791,0.6791
16.5400,6.6000,0.6772,0.6772
16.5500,6.6000,0.6810,0.6810
16.5600,6.5900,0.6791,0.6791
16.5700,6.5900,0.6810,0.6810
16.5800,6.5800,0.6791,0.6791
16.5900,6.5800,0.6810,0.6810
16.6000,6.5700,0.6791,0.6791
16.6100,6.5700,0.6851,0.6851
16.6200,6.5600,0.6832,0.6832
16.6300,6.5600,0.6892,0.6892
16.6400,6.5500,0.6873,0.6873
16.6500,6.5500,0.6910,0.6910
16.6600,6.5400,0.6914,0.6914
16.6700,6.5400,0.6871,0.6871
16.6800,6.5300,0.6910,0.6910
16.6900,6.5200,0.6935,0.6935
16.7000,6.5200,0.6910,0.6910
16.7100,6.5100,0.6950,0.6950
16.7200,6.5000,0.6957,0.6957
16.7300,6.5000,0.6931,0.6931
16.7400,6.4900,0.6950,0.6950
16.7500,6.4800,0.6978,0.6978
16.7600,6.4800,0.6950,0.6950
16.7700,6.4700,0.7010,0.7010
16.7800,6.4700,0.6950,0.6950
16.7900,6.4600,0.6991,0.6991
16.8000,6.4500,0.6991,0.6991
16.8100,6.4400,0.6950,0.6950
16.8200,6.4300,0.6910,0.6910
16.8300,6.4300,0.6950,0.6950
16.8400,6.4200,0.6931,0.6931
16.8500,6.4100,0.6910,0.6910
16.8600,6.4100,0.6950,0.6950
16.8700,6.4000,0.6910,0.6910
16.8800,6.4000,0.6950,0.6950
16.8900,6.3900,0.6931,0.6931
16.9000,6.3800,0.6912,0.6912
16.9100,6.3800,0.6950,0.6950
16.9200,6.3700,0.6950,0.6950
16.9300,6.3700,0.6912,0.6912
16.9400,6.3600,0.6931,0.6931
16.9500,6.3500,0.6931,0.6931
16.9600,6.3500,0.6910,0.6910
16.9700,6.3400,0.6931,0.6931
16.9800,6.3400,0.6871,0.6871
16.9900,6.3300,0.6910,0.6910
17.0000,6.3200,0.6931,0.6931
17.0100,6.3200,0.6871,0.6871
17.0200,6.3100,0.6910,0.6910
17.0300,6.3000,0.6950,0.6950
17.0400,6.2900,0.6950,0.6950
17.0500,6.2900,0.6950,0.6950
17.0600,6.2900,0.6910,0.6910
17.0700,6.2800,0.6931,0.6931
17.0800,6.2800,0.6871,0.6871
17.0900,6.2700,0.6910,0.6910
17.1000,6.2600,0.6950,0.6950
17.1100,6.2500,0.6991,0.6991
17.1200,6.2500,0.6950,0.6950
17.1300,6.2500,0.6910,0.6910
17.1400,6.2400,0.6931,0.6931
17.1500,6.2300,0.6950,0.6950
17.1600,6.2200,0.6991,0.6991
17.1700,6.2200,0.6931,0.6931
17.1800,6.2100,0.6950,0.6950
17.1900,6.2100,0.6892,0.6892
17.2000,6.2000,0.6912,0.6912
17.2100,6.1900,0.6931,0.6931
17.2200,6.1900,0.6871,0.6871
17.2300,6.1800,0.6910,0.6910
17.2400,6.1800,0.6891,0.6891
17.2500,6.1700,0.6891,0.6891
17.2600,6.1600,0.6810,0.6810
17.2700,6.1600,0.6871,0.6871
17.2800,6.1500,0.6810,0.6810
17.2900,6.1500,0.6871,0.6871
17.3000,6.1400,0.6810,0.6810
17.3100,6.1400,0.6871,0.6871
17.3200,6.1300,0.6810,0.6810
17.3300,6.1300,0.6871,0.6871
17.3400,6.1200,0.6791,0.6791
17.3500,6.1200,0.6810,0.6810
17.3600,6.1100,0.6791,0.6791
17.3700,6.1000,0.6731,0.6731
17.3800,6.1000,0.6791,0.6791
17.3900,6.0900,0.6731,0.6731
17.4000,6.0900,0.6791,0.6791
17.4100,6.0900,0.6810,0.6810
17.4200,6.0800,0.6791,0.6791
17.4300,6.0800,0.6851,0.6851
17.4400,6.0700,0.6810,0.6810
17.4500,6.0700,0.6871,0.6871
17.4600,6.0600,0.6810,0.6810
17.4700,6.0600,0.6871,0.6871
17.4800,6.0600,0.6810,0.6810
17.4900,6.0500,0.6871,0.6871
17.5000,6.0500,0.6810,0.6810
17.5100,6.0400,0.6871,0.6871
17.5200,6.0400,0.6810,0.6810
17.5300,6.0300,0.6891,0.6891
17.5400,6.0300,0.6871,0.6871
17.5500,6.0300,0.6810,0.6810
17.5600,6.0200,0.6851,0.6851
17.5700,6.0200,0.6791,0.6791
17.5800,6.0200,0.6731,0.6731
17.5900,6.0100,0.6791,0.6791
17.6000,6.0100,0.6731,0.6731
17.6100,6.0000,0.6791,0.6791
17.6200,6.0000,0.6771,0.6771
17.6300,5.9900,0.6810,0.6810
17.6400,5.9900,0.6791,0.6791
17.6500,5.9800,0.6810,0.6810
17.6600,5.9800,0.6791,0.6791
17.6700,5.9700,0.6810,0.6810
17.6800,5.9700,0.6791,0.6791
17.6900,5.9700,0.6771,0.6771
17.7000,5.9700,0.6731,0.6731
17.7100,5.9600,0.6791,0.6791
17.7200,5.9600,0.6731,0.6731
17.7300,5.9600,0.6691,0.6691
17.7400,5.9600,0.6651,0.6651
17.7500,5.9600,0.6591,0.6591
17.7600,5.9500,0.6671,0.6671
17.7700,5.9500,0.6651,0.6651
17.7800,5.9500,0.6591,0.6591
17.7900,5.9400,0.6671,0.6671
17.8000,5.9400,0.6651,0.6651
17.8100,5.9400,0.6591,0.6591
17.8200,5.9400,0.6571,0.6571
17.8300,5.9400,0.6511,0.6511
17.8400,5.9300,0.6571,0.6571
17.8500,5.9300,0.6551,0.6551
17.8600,5.9300,0.6511,0.6511
17.8700,5.9300,0.6471,0.6471
17.8800,5.9200,0.6511,0.6511
17.8900,5.9200,0.6471,0.6471
17.9000,5.9200,0.6451,0.6451
17.9100,5.9200,0.6432,0.6432
17.9200,5.9200,0.6412,0.6412
17.9300,5.9100,0.6492,0.6492
17.9400,5.9100,0.6473,0.6473
17.9500,5.9100,0.6453,0.6453
17.9600,5.9100,0.6433,0.6433
17.9700,5.9100,0.6413,0.6413
17.9800,5.9100,0.6394,0.6394
17.9900,5.9000,0.6474,0.6474
18.0000,5.9000,0.6454,0.6454
18.0100,5.9000,0.6435,0.6435
18.0200,5.9000,0.6415,0.6415
18.0300,5.9000,0.6395,0.6395
18.0400,5.8900,0.6476,0.6476
18.0500,5.8900,0.6456,0.6456
18.0600,5.8900,0.6436,0.6436
18.0700,5.8900,0.6417,0.6417
18.0800,5.8900,0.6397,0.6397
18.0900,5.8900,0.6377,0.6377
18.1000,5.8800,0.6458,0.6458
18.1100,5.8800,0.6438,0.6438
18.1200,5.8800,0.6418,0.6418
18.1300,5.8800,0.6398,0.6398
18.1400,5.8800,0.6379,0.6379
18.1500,5.8800,0.6359,0.6359
18.1600,5.8800,0.6339,0.6339
18.1700,5.8700,0.6420,0.6420
18.1800,5.8700,0.6400,0.6400
18.1900,5.8700,0.6398,0.6398
18.2000,5.8700,0.6379,0.6379
18.2100,5.8700,0.6359,0.6359
18.2200,5.8700,0.6339,0.6339
18.2300,5.8700,0.6320,0.6320
18.2400,5.8700,0.6300,0.6300
18.2500,5.8800,0.6220,0.6220
18.2600,5.8800,0.6239,0.6239
18.2700,5.8800,0.6259,0.6259
18.2800,5.8800,0.6279,0.6279
18.2900,5.8800,0.6298,0.6298
18.3000,5.8800,0.6300,0.6300
18.3100,5.8800,0.6320,0.6320
18.3200,5.8900,0.6239,0.6239
18.3300,5.8900,0.6259,0.6259
18.3400,5.8900,0.6279,0.6279
18.3500,5.8900,0.6298,0.6298
18.3600,5.8900,0.6318,0.6318
18.3700,5.8900,0.6338,0.6338
18.3800,5.8900,0.6358,0.6358
18.3900,5.9000,0.6277,0.6277
18.4000,5.9000,0.6297,0.6297
18.4100,5.9000,0.6317,0.6317
18.4200,5.9000,0.6336,0.6336
18.4300,5.9000,0.6356,0.6356
18.4400,5.9000,0.6376,0.6376
18.4500,5.9100,0.6295,0.6295
18.4600,5.9100,0.6315,0.6315
18.4700,5.9100,0.6335,0.6335
18.4800,5.9100,0.6354,0.6354
18.4900,5.9100,0.6374,0.6374
18.5000,5.9100,0.6394,0.6394
18.5100,5.9100,0.6413,0.6413
18.5200,5.9200,0.6333,0.6333
18.5300,5.9200,0.6353,0.6353
18.5400,5.9200,0.6373,0.6373
18.5500,5.9200,0.6392,0.6392
18.5600,5.9200,0.6412,0.6412
18.5700,5.9200,0.6432,0.6432
18.5800,5.9300,0.6351,0.6351
18.5900,5.9300,0.6371,0.6371
18.6000,5.9300,0.6431,0.6431
18.6100,5.9300,0.6492,0.6492
18.6200,5.9300,0.6552,0.6552
18.6300,5.9400,0.6511,0.6511
18.6400,5.9400,0.6551,0.6551
18.6500,5.9400,0.6571,0.6571
18.6600,5.9400,0.6591,0.6591
18.6700,5.9500,0.6571,0.6571
18.6800,5.9500,0.6632,0.6632
18.6900,5.9500,0.6692,0.6692
18.7000,5.9500,0.6752,0.6752
18.7100,5.9500,0.6810,0.6810
18.7200,5.9600,0.6791,0.6791
18.7300,5.9600,0.6851,0.6851
18.7400,5.9600,0.6910,0.6910
18.7500,5.9600,0.6950,0.6950
18.7600,5.9600,0.7011,0.7011
18.7700,5.9700,0.6991,0.6991
18.7800,5.9700,0.7052,0.7052
18.7900,5.9700,0.7030,0.7030
18.8000,5.9700,0.7010,0.7010
18.8100,5.9800,0.7090,0.7090
18.8200,5.9800,0.7030,0.7030
18.8300,5.9900,0.7090,0.7090
18.8400,5.9900,0.7030,0.7030
18.8500,6.0000,0.7090,0.7090
18.8600,6.0100,0.7130,0.7130
18.8700,6.0100,0.7071,0.7071
18.8800,6.0200,0.7090,0.7090
18.8900,6.0200,0.7030,0.7030
18.9000,6.0300,0.7090,0.7090
18.9100,6.0400,0.7130,0.7130
18.9200,6.0500,0.7170,0.7170
18.9300,6.0600,0.7230,0.7230
18.9400,6.0700,0.7220,0.7220
18.9500,6.0800,0.7220,0.7220
18.9600,6.0900,0.7220,0.7220
18.9700,6.1000,0.7220,0.7220
18.9800,6.1100,0.7211,0.7211
18.9900,6.1200,0.7170,0.7170
19.0000,6.1300,0.7130,0.7130
19.0100,6.1400,0.7090,0.7090
19.0200,6.1500,0.7071,0.7071
19.0200,6.1600,0.7130,0.7130
19.0300,6.1700,0.7090,0.7090
19.0400,6.1800,0.7030,0.7030
19.0500,6.1900,0.7011,0.7011
19.0600,6.2000,0.6991,0.6991
19.0600,6.2100,0.7030,0.7030
19.0700,6.2200,0.7010,0.7010
19.0800,6.2300,0.6950,0.6950
19.0900,6.2400,0.6910,0.6910
19.0900,6.2500,0.6950,0.6950
19.1000,6.2600,0.6910,0.6910
19.1100,6.2700,0.6871,0.6871
19.1100,6.2800,0.6910,0.6910
19.1200,6.2900,0.6871,0.6871
19.1200,6.3000,0.6931,0.6931
19.1300,6.3100,0.6910,0.6910
19.1300,6.3200,0.6950,0.6950
19.1400,6.3300,0.6910,0.6910
19.1400,6.3400,0.6950,0.6950
19.1500,6.3500,0.6910,0.6910
19.1500,6.3600,0.6935,0.6935
19.1600,6.3700,0.6910,0.6910
19.1600,6.3800,0.6894,0.6894
19.1600,6.3900,0.6834,0.6834
19.1700,6.4000,0.6853,0.6853
19.1700,6.4100,0.6793,0.6793
19.1800,6.4200,0.6813,0.6813
19.1800,6.4300,0.6752,0.6752
19.1800,6.4400,0.6692,0.6692
19.1800,6.4500,0.6632,0.6632
19.1800,6.4600,0.6571,0.6571
19.1900,6.4700,0.6591,0.6591
19.1900,6.4800,0.6552,0.6552
19.2000,6.4900,0.6571,0.6571
19.2000,6.5000,0.6511,0.6511
19.2000,6.5100,0.6471,0.6471
19.2000,6.5200,0.6451,0.6451
19.2100,6.5300,0.6511,0.6511
19.2100,6.5400,0.6471,0.6471
19.2100,6.5500,0.6451,0.6451
19.2100,6.5600,0.6432,0.6432
19.2100,6.5700,0.6412,0.6412
19.2200,6.5800,0.6471,0.6471
19.2200,6.5900,0.6431,0.6431
19.2200,6.6000,0.6371,0.6371
19.2200,6.6100,0.6351,0.6351
19.2200,6.6200,0.6332,0.6332
19.2300,6.6300,0.6412,0.6412
19.2300,6.6400,0.6371,0.6371
19.2300,6.6500,0.6351,0.6351
19.2300,6.6600,0.6332,0.6332
19.2400,6.6700,0.6412,0.6412
19.2400,6.6800,0.6392,0.6392
19.2400,6.6900,0.6373,0.6373
19.2400,6.7000,0.6353,0.6353
19.2400,6.7100,0.6333,0.6333
19.2500,6.7200,0.6413,0.6413
19.2500,6.7300,0.6394,0.6394
19.2500,6.7400,0.6374,0.6374
19.2500,6.7500,0.6354,0.6354
19.2500,6.7600,0.6335,0.6335
19.2500,6.7700,0.6315,0.6315
19.2600,6.7800,0.6395,0.6395
19.2600,6.7900,0.6376,0.6376
19.2600,6.8000,0.6356,0.6356
19.2600,6.8100,0.6336,0.6336
19.2600,6.8200,0.6317,0.6317
19.2600,6.8300,0.6297,0.6297
19.2600,6.8400,0.6277,0.6277
19.2700,6.8500,0.6358,0.6358
19.2700,6.8600,0.6338,0.6338
19.2700,6.8700,0.6318,0.6318
19.2700,6.8800,0.6298,0.6298
19.2700,6.8900,0.6279,0.6279
19.2600,6.9000,0.6159,0.6159
19.2600,6.9100,0.6139,0.6139
19.2600,6.9200,0.6120,0.6120
19.2600,6.9300,0.6100,0.6100
19.2600,6.9400,0.6100,0.6100
19.2600,6.9500,0.6100,0.6100
19.2500,6.9600,0.5998,0.5998
19.2500,6.9700,0.5979,0.5979
19.2500,6.9800,0.5959,0.5959
19.2500,6.9900,0.5939,0.5939
19.2500,7.0000,0.5920,0.5920
19.2500,7.0100,0.5900,0.5900
19.2500,7.0200,0.5900,0.5900
19.2400,7.0300,0.5820,0.5820
19.2400,7.0400,0.5839,0.5839
19.2400,7.0500,0.5859,0.5859
19.2400,7.0600,0.5879,0.5879
19.2400,7.0700,0.5898,0.5898
19.2400,7.0800,0.5900,0.5900
19.2400,7.0900,0.5900,0.5900
19.2300,7.1000,0.5820,0.5820
19.2300,7.1100,0.5839,0.5839
19.2300,7.1200,0.5859,0.5859
19.2300,7.1300,0.5879,0.5879
19.2300,7.1400,0.5898,0.5898
19.2300,7.1500,0.5918,0.5918
19.2300,7.1600,0.5938,0.5938
19.2200,7.1700,0.5858,0.5858
19.2200,7.1800,0.5877,0.5877
19.2200,7.1900,0.5897,0.5897
19.2200,7.2000,0.5917,0.5917
19.2200,7.2100,0.5936,0.5936
19.2200,7.2200,0.5956,0.5956
19.2100,7.2300,0.5876,0.5876
19.2100,7.2400,0.5895,0.5895
19.2100,7.2500,0.5915,0.5915
19.2100,7.2600,0.5935,0.5935
19.2100,7.2700,0.5954,0.5954
19.2000,7.2800,0.5874,0.5874
19.2000,7.2900,0.5894,0.5894
19.2000,7.3000,0.5913,0.5913
19.2000,7.3100,0.5933,0.5933
19.1900,7.3200,0.5853,0.5853
19.1900,7.3300,0.5873,0.5873
19.1900,7.3400,0.5892,0.5892
19.1900,7.3500,0.5912,0.5912
19.1800,7.3600,0.5852,0.5852
19.1800,7.3700,0.5892,0.5892
19.1800,7.3800,0.5912,0.5912
19.1800,7.3900,0.5932,0.5932
19.1700,7.4000,0.5892,0.5892
19.1700,7.4100,0.5912,0.5912
19.1700,7.4200,0.5932,0.5932
19.1700,7.4300,0.5992,0.5992
19.1600,7.4400,0.5912,0.5912
19.1600,7.4500,0.5932,0.5932
19.1600,7.4600,0.5992,0.5992
19.1600,7.4700,0.6012,0.6012
19.1600,7.4800,0.6032,0.6032
19.1500,7.4900,0.5992,0.5992
19.1500,7.5000,0.6032,0.6032
19.1400,7.5100,0.5992,0.5992
19.1400,7.5200,0.6052,0.6052
19.1400,7.5300,0.6113,0.6113
19.1300,7.5400,0.6072,0.6072
19.1300,7.5500,0.6132,0.6132
19.1300,7.5600,0.6192,0.6192
19.1200,7.5700,0.6173,0.6173
19.1100,7.5800,0.6153,0.6153
19.1100,7.5900,0.6214,0.6214
19.1000,7.6000,0.6194,0.6194
19.1000,7.6100,0.6255,0.6255
19.0900,7.6200,0.6235,0.6235
19.0900,7.6300,0.6296,0.6296
19.0900,7.6400,0.6356,0.6356
19.0800,7.6500,0.6337,0.6337
19.0700,7.6600,0.6317,0.6317
19.0700,7.6700,0.6378,0.6378
19.0600,7.6800,0.6358,0.6358
19.0500,7.6900,0.6339,0.6339
19.0400,7.7000,0.6319,0.6319
19.0400,7.7100,0.6380,0.6380
19.0300,7.7200,0.6380,0.6380
19.0200,7.7300,0.6380,0.6380
19.0100,7.7400,0.6380,0.6380
19.0000,7.7500,0.6380,0.6380
18.9900,7.7600,0.6380,0.6380
18.9800,7.7700,0.6380,0.6380
18.9700,7.7800,0.6380,0.6380
18.9600,7.7900,0.6380,0.6380
18.9500,7.8000,0.6380,0.6380
18.9400,7.8100,0.6378,0.6378
18.9300,7.8200,0.6358,0.6358
18.9300,7.8300,0.6378,0.6378
18.9200,7.8400,0.6397,0.6397
18.9100,7.8500,0.6380,0.6380
18.9000,7.8600,0.6380,0.6380
18.8900,7.8700,0.6399,0.6399
18.8800,7.8800,0.6418,0.6418
18.8700,7.8800,0.6358,0.6358
18.8600,7.8900,0.6378,0.6378
18.8500,7.9000,0.6397,0.6397
18.8400,7.9000,0.6337,0.6337
18.8300,7.9100,0.6356,0.6356
18.8200,7.9200,0.6371,0.6371
18.8100,7.9300,0.6352,0.6352
18.8000,7.9300,0.6334,0.6334
18.7900,7.9400,0.6354,0.6354
18.7800,7.9500,0.6351,0.6351
18.7700,7.9500,0.6313,0.6313
18.7600,7.9600,0.6332,0.6332
18.7500,7.9600,0.6272,0.6272
18.7400,7.9700,0.6291,0.6291
18.7300,7.9700,0.6251,0.6251
18.7200,7.9800,0.6291,0.6291
18.7100,7.9900,0.6291,0.6291
18.7000,7.9900,0.6291,0.6291
18.6900,8.0000,0.6332,0.6332
18.6800,8.0000,0.6291,0.6291
18.6700,8.0100,0.6351,0.6351
18.6600,8.0200,0.6291,0.6291
18.6500,8.0200,0.6332,0.6332
18.6400,8.0300,0.6291,0.6291
18.6300,8.0300,0.6291,0.6291
18.6200,8.0400,0.6291,0.6291
18.6100,8.0500,0.6251,0.6251
18.6000,8.0500,0.6291,0.6291
18.5900,8.0600,0.6272,0.6272
18.5800,8.0600,0.6332,0.6332
18.5700,8.0700,0.6291,0.6291
18.5600,8.0700,0.6351,0.6351
18.5500,8.0700,0.6291,0.6291
18.5400,8.0800,0.6332,0.6332
18.5300,8.0800,0.6272,0.6272
18.5200,8.0900,0.6291,0.6291
18.5100,8.0900,0.6251,0.6251
18.5000,8.1000,0.6291,0.6291
18.4900,8.1000,0.6251,0.6251
18.4800,8.1100,0.6272,0.6272
18.4700,8.1100,0.6212,0.6212
18.4600,8.1100,0.6151,0.6151
18.4500,8.1200,0.6212,0.6212
18.4400,8.1200,0.6151,0.6151
18.4300,8.1300,0.6192,0.6192
18.4200,8.1300,0.6132,0.6132
18.4100,8.1400,0.6151,0.6151
18.4000,8.1400,0.6132,0.6132
18.3900,8.1500,0.6151,0.6151
18.3800,8.1500,0.6132,0.6132
18.3700,8.1600,0.6151,0.6151
18.3600,8.1600,0.6132,0.6132
18.3500,8.1600,0.6112,0.6112
18.3400,8.1700,0.6151,0.6151
18.3300,8.1800,0.6232,0.6232
18.3200,8.1800,0.6212,0.6212
18.3100,8.1900,0.6251,0.6251
18.3000,8.1900,0.6232,0.6232
18.2900,8.2000,0.6291,0.6291
18.2800,8.2100,0.6351,0.6351
18.2700,8.2100,0.6332,0.6332
18.2600,8.2200,0.6371,0.6371
18.2500,8.2200,0.6351,0.6351
18.2400,8.2300,0.6351,0.6351
18.2300,8.2300,0.6351,0.6351
18.2200,8.2400,0.6332,0.6332
18.2100,8.2400,0.6351,0.6351
18.2000,8.2400,0.6351,0.6351
18.1900,8.2500,0.6332,0.6332
18.1800,8.2500,0.6351,0.6351
18.1700,8.2600,0.6291,0.6291
18.1600,8.2600,0.6332,0.6332
18.1500,8.2700,0.6251,0.6251
18.1400,8.2700,0.6291,0.6291
18.1300,8.2800,0.6232,0.6232
18.1200,8.2800,0.6251,0.6251
18.1100,8.2800,0.6291,0.6291
18.1000,8.2900,0.6272,0.6272
18.0900,8.2900,0.6332,0.6332
18.0800,8.2900,0.6291,0.6291
18.0700,8.2900,0.6251,0.6251
18.0600,8.2900,0.6212,0.6212
18.0500,8.3000,0.6251,0.6251
18.0400,8.3000,0.6212,0.6212
18.0300,8.3000,0.6151,0.6151
18.0200,8.3000,0.6132,0.6132
18.0100,8.3100,0.6151,0.6151
18.0000,8.3100,0.6132,0.6132
17.9900,8.3100,0.6112,0.6112
17.9800,8.3200,0.6151,0.6151
17.9700,8.3200,0.6132,0.6132
17.9600,8.3200,0.6112,0.6112
17.9500,8.3200,0.6072,0.6072
17.9400,8.3200,0.6032,0.6032
17.9300,8.3300,0.6112,0.6112
17.9200,8.3300,0.6072,0.6072
17.9100,8.3300,0.6032,0.6032
17.9000,8.3300,0.6012,0.6012
17.8900,8.3300,0.5992,0.5992
17.8800,8.3400,0.6032,0.6032
17.8700,8.3500,0.6112,0.6112
17.8600,8.3500,0.6092,0.6092
17.8500,8.3500,0.6073,0.6073
17.8400,8.3500,0.6053,0.6053
17.8300,8.3500,0.6033,0.6033
17.8200,8.3600,0.6113,0.6113
17.8100,8.3700,0.6194,0.6194
17.8000,8.3700,0.6174,0.6174
17.7900,8.3700,0.6154,0.6154
17.7800,8.3700,0.6135,0.6135
17.7700,8.3800,0.6215,0.6215
17.7600,8.3800,0.6195,0.6195
17.7500,8.3800,0.6176,0.6176
17.7400,8.3900,0.6256,0.6256
17.7300,8.3900,0.6236,0.6236
17.7200,8.3900,0.6217,0.6217
17.7100,8.3900,0.6197,0.6197
17.7000,8.4000,0.6277,0.6277
17.6900,8.4000,0.6258,0.6258
17.6800,8.4000,0.6238,0.6238
17.6700,8.4000,0.6218,0.6218
17.6600,8.4100,0.6298,0.6298
17.6500,8.4100,0.6279,0.6279
17.6400,8.4100,0.6259,0.6259
17.6300,8.4100,0.6239,0.6239
17.6200,8.4100,0.6220,0.6220
17.6100,8.4200,0.6300,0.6300
17.6000,8.4200,0.6300,0.6300
17.5900,8.4200,0.6297,0.6297
17.5800,8.4200,0.6277,0.6277
17.5700,8.4200,0.6258,0.6258
17.5600,8.4200,0.6238,0.6238
17.5500,8.4200,0.6218,0.6218
17.5400,8.4300,0.6298,0.6298
17.5300,8.4300,0.6279,0.6279
17.5200,8.4300,0.6259,0.6259
17.5100,8.4300,0.6239,0.6239
17.5000,8.4300,0.6220,0.6220
17.4900,8.4300,0.6200,0.6200
17.4800,8.4400,0.6300,0.6300
17.4700,8.4400,0.6298,0.6298
17.4600,8.4400,0.6279,0.6279
17.4500,8.4400,0.6259,0.6259
17.4400,8.4400,0.6239,0.6239
17.4300,8.4400,0.6220,0.6220
17.4200,8.4400,0.6200,0.6200
17.4100,8.4500,0.6298,0.6298
17.4000,8.4500,0.6279,0.6279
17.3900,8.4500,0.6259,0.6259
17.3800,8.4500,0.6239,0.6239
17.3700,8.4600,0.6320,0.6320
17.3600,8.4600,0.6300,0.6300
17.3500,8.4600,0.6300,0.6300
17.3400,8.4600,0.6297,0.6297
17.3300,8.4600,0.6277,0.6277
17.3200,8.4700,0.6358,0.6358
17.3100,8.4700,0.6338,0.6338
17.3000,8.4700,0.6318,0.6318
17.2900,8.4700,0.6298,0.6298
17.2800,8.4700,0.6279,0.6279
17.2700,8.4700,0.6259,0.6259
17.2600,8.4700,0.6239,0.6239
17.2500,8.4700,0.6220,0.6220
17.2400,8.4700,0.6200,0.6200
17.2300,8.4700,0.6200,0.6200
17.2200,8.4700,0.6197,0.6197
17.2100,8.4700,0.6177,0.6177
17.2000,8.4700,0.6158,0.6158
17.1900,8.4800,0.6238,0.6238
17.1800,8.4800,0.6218,0.6218
17.1700,8.4800,0.6198,0.6198
17.1600,8.4800,0.6179,0.6179
17.1500,8.4800,0.6159,0.6159
17.1400,8.4800,0.6139,0.6139
17.1300,8.4800,0.6120,0.6120
17.1200,8.4900,0.6200,0.6200
17.1100,8.4900,0.6200,0.6200
17.1000,8.4900,0.6200,0.6200
17.0900,8.4900,0.6200,0.6200
17.0800,8.4900,0.6200,0.6200
17.0700,8.5000,0.6300,0.6300
17.0600,8.5000,0.6300,0.6300
17.0500,8.5000,0.6300,0.6300
17.0400,8.5000,0.6300,0.6300
17.0300,8.5000,0.6300,0.6300
17.0200,8.5000,0.6300,0.6300
17.0100,8.5000,0.6300,0.6300
17.0000,8.5000,0.6300,0.6300
16.9900,8.5000,0.6300,0.6300
16.9800,8.5000,0.6300,0.6300
16.9700,8.5000,0.6300,0.6300
16.9600,8.5000,0.6300,0.6300
16.9500,8.5000,0.6300,0.6300
16.9400,8.5000,0.6300,0.6300
16.9300,8.5100,0.6400,0.6400
16.9200,8.5100,0.6400,0.6400
16.9100,8.5100,0.6400,0.6400
16.9000,8.5100,0.6400,0.6400
16.8900,8.5100,0.6400,0.6400
16.8800,8.5100,0.6400,0.6400
16.8700,8.5100,0.6400,0.6400
16.8600,8.5100,0.6400,0.6400
16.8500,8.5100,0.6400,0.6400
16.8400,8.5100,0.6397,0.6397
16.8300,8.5100,0.6377,0.6377
16.8200,8.5100,0.6358,0.6358
16.8100,8.5100,0.6338,0.6338
16.8000,8.5200,0.6418,0.6418
16.7900,8.5200,0.6398,0.6398
16.7800,8.5200,0.6379,0.6379
16.7700,8.5200,0.6359,0.6359
16.7600,8.5200,0.6339,0.6339
16.7500,8.5200,0.6320,0.6320
16.7400,8.5200,0.6300,0.6300
16.7300,8.5300,0.6400,0.6400
16.7200,8.5300,0.6400,0.6400
16.7100,8.5300,0.6400,0.6400
16.7000,8.5300,0.6400,0.6400
16.6900,8.5300,0.6400,0.6400
16.6800,8.5400,0.6359,0.6359
16.6700,8.5400,0.6379,0.6379
16.6600,8.5400,0.6398,0.6398
16.6500,8.5400,0.6418,0.6418
16.6400,8.5400,0.6438,0.6438
16.6300,8.5400,0.6458,0.6458
16.6200,8.5400,0.6477,0.6477
16.6100,8.5400,0.6497,0.6497
16.6000,8.5400,0.6500,0.6500
16.5900,8.5400,0.6497,0.6497
16.5800,8.5400,0.6477,0.6477
16.5700,8.5400,0.6458,0.6458
16.5600,8.5400,0.6438,0.6438
16.5500,8.5400,0.6418,0.6418
16.5400,8.5400,0.6398,0.6398
16.5300,8.5400,0.6379,0.6379
16.5200,8.5400,0.6359,0.6359
16.5100,8.5400,0.6339,0.6339
16.5000,8.5400,0.6320,0.6320
16.4900,8.5400,0.6300,0.6300
16.4800,8.5400,0.6300,0.6300
16.4700,8.5400,0.6300,0.6300
16.4600,8.5400,0.6300,0.6300
16.4500,8.5400,0.6300,0.6300
16.4400,8.5400,0.6300,0.6300
16.4300,8.5400,0.6300,0.6300
16.4200,8.5400,0.6300,0.6300
16.4100,8.5400,0.6300,0.6300
16.4000,8.5400,0.6300,0.6300
16.3900,8.5400,0.6300,0.6300
16.3800,8.5400,0.6300,0.6300
16.3700,8.5400,0.6300,0.6300
16.3600,8.5400,0.6300,0.6300
16.3500,8.5500,0.6400,0.6400
16.3400,8.5500,0.6400,0.6400
16.3300,8.5500,0.6400,0.6400
16.3200,8.5500,0.6400,0.6400
16.3100,8.5500,0.6400,0.6400
16.3000,8.5600,0.6379,0.6379
16.2900,8.5600,0.6398,0.6398
16.2800,8.5600,0.6418,0.6418
16.2700,8.5600,0.6438,0.6438
16.2600,8.5600,0.6458,0.6458
